"s1","s2","t","MBT.norm","speed.norm","profil.norm","steel.norm","invRad.norm"
2,2,2.03287671232877,0.116438667725067,0.578947368421053,0.482758620689655,0,0.392931392931393
2,2,2.31506849315068,0.116438667725067,0.578947368421053,0.482758620689655,0,0.392931392931393
3,3,0.772602739726027,0.116438667725067,0.315789473684211,0.482758620689655,0,0
4,4,0.657534246575342,0.116438667725067,0.315789473684211,0.482758620689655,0,0
4,4,0.654794520547945,0.116438667725067,0.578947368421053,0.482758620689655,0,0
1,4,0.673972602739726,0.0953861832781977,0.578947368421053,0.482758620689655,0,0
4,4,0.136986301369863,0.111185434984655,0.421052631578947,0.482758620689655,0,0.601910828025478
2,2,0.980821917808219,0.111185434984655,0.552631578947368,0.655172413793103,0.3,0.094170403587444
2,2,1.07671232876712,0.111185434984655,0.552631578947368,0.655172413793103,0.3,0.094170403587444
4,4,0.136986301369863,0.111185434984655,0.552631578947368,0.482758620689655,0.3,0
3,3,0.649315068493151,0.111185434984655,0.394736842105263,0.482758620689655,0.3,0
3,3,1.34794520547945,0.111185434984655,0.368421052631579,0.482758620689655,0,0
3,3,0.649315068493151,0.111185434984655,0.368421052631579,0.482758620689655,0,0.0794117647058824
1,1,1.14794520547945,0.111185434984655,0.368421052631579,0.482758620689655,0.3,0.116666666666667
4,4,0.136986301369863,0.111185434984655,0.263157894736842,0.482758620689655,0,0.0754792332268371
3,3,1.74520547945205,0.111288414632778,0.263157894736842,0.482758620689655,0,0.0665492957746479
3,3,1.86027397260274,0.111288414632778,0.447368421052632,0.482758620689655,0.3,0
3,4,0.652054794520548,0.111288414632778,0.447368421052632,0.482758620689655,0.3,0.533898305084746
1,4,0.915068493150685,0.111252598857285,0.394736842105263,0.482758620689655,0,0.627906976744186
3,3,1.22739726027397,0.111252598857285,0.342105263157895,0.655172413793103,0.3,0.213800904977376
3,4,0.772602739726027,0.111252598857285,0.342105263157895,0.655172413793103,0.3,0.213800904977376
2,3,1.09041095890411,0.0978076176335655,0.289473684210526,0.482758620689655,0,0.0366990291262136
1,4,2.01643835616438,0.111305034936974,0.5,0.482758620689655,0,0.665492957746479
2,4,1.98630136986301,0.111305034936974,0.578947368421053,0.482758620689655,0,0
1,1,1.1041095890411,0.111305034936974,0.5,0.482758620689655,0,0
3,3,0.772602739726027,0.111305034936974,0.5,0.482758620689655,0,0
3,3,0.772602739726027,0.111305034936974,0.5,0.482758620689655,0,0
1,4,0.926027397260274,0.111254646824822,0.421052631578947,0.482758620689655,0.3,0.193846153846154
2,3,0.76986301369863,0.111254646824822,0.421052631578947,0.482758620689655,0.3,0.193846153846154
2,4,0.76986301369863,0.111254646824822,0.421052631578947,0.482758620689655,0,0.315
2,4,0.76986301369863,0.111254646824822,0.421052631578947,0.482758620689655,0,0.315
3,4,0.76986301369863,0.111254646824822,0.421052631578947,0.482758620689655,0,0.315
3,3,1.11232876712329,0.111254646824822,0.526315789473684,0.482758620689655,0.3,0.09
3,3,2.95342465753425,0.111254646824822,0.526315789473684,0.482758620689655,0.3,0.09
2,4,1.96986301369863,0.111458558153532,0.368421052631579,0.482758620689655,0,0.36
1,1,1.11232876712329,0.111516671766985,0.578947368421053,0.482758620689655,0.3,0
1,3,1.86027397260274,0.111516671766985,0.578947368421053,0.482758620689655,0.3,0.189189189189189
1,3,3.01917808219178,0.111516671766985,0.315789473684211,0.482758620689655,0.3,0
3,3,1.34520547945205,0.112267870314639,0.289473684210526,0.482758620689655,0.3,0.189
1,1,1.06849315068493,0.108612268539453,0.263157894736842,0.482758620689655,0.3,0
1,1,3.01917808219178,0.108612268539453,0.263157894736842,0.482758620689655,0.3,0
2,4,2.03287671232877,0.112300326882655,0.368421052631579,0.482758620689655,0.3,0
2,3,2.85753424657534,0.112300326882655,0.368421052631579,0.482758620689655,0.3,0.189
